v-sweep,i(Vout),v(V1),v(V2)
0.8834,-0.000000200707122,0.8834,0.9
0.8835,-0.000000199855132,0.8835,0.9
0.8836,-0.000000199002759,0.8836,0.9
0.8837,-0.000000198149905,0.8837,0.9
0.8838,-0.000000197296561,0.8838,0.9
0.8839,-0.000000196442912,0.8839,0.9
0.884,-0.000000195588838,0.884,0.9
0.8841,-0.000000194734415,0.8841,0.9
0.8842,-0.000000193879476,0.8842,0.9
0.8843,-0.000000193024098,0.8843,0.9
0.8844,-0.00000019216834,0.8844,0.9
0.8845,-0.000000191312186,0.8845,0.9
0.8846,-0.000000190455671,0.8846,0.9
0.8847,-0.000000189598651,0.8847,0.9
0.8848,-0.000000188741408,0.8848,0.9
0.8849,-0.000000187883579,0.8849,0.9
0.885,-0.000000187025487,0.885,0.9
0.8851,-0.000000186166963,0.8851,0.9
0.8852,-0.000000185308021,0.8852,0.9
0.8853,-0.000000184448758,0.8853,0.9
0.8854,-0.000000183589055,0.8854,0.9
0.8855,-0.000000182728918,0.8855,0.9
0.8856,-0.000000181868511,0.8856,0.9
0.8857,-0.000000181007708,0.8857,0.9
0.8858,-0.000000180146481,0.8858,0.9
0.8859,-0.000000179284894,0.8859,0.9
0.886,-0.000000178422894,0.886,0.9
0.8861,-0.00000017756064,0.8861,0.9
0.8862,-0.000000176697979,0.8862,0.9
0.8863,-0.000000175834929,0.8863,0.9
0.8864,-0.000000174971504,0.8864,0.9
0.8865,-0.000000174107708,0.8865,0.9
0.8866,-0.000000173243606,0.8866,0.9
0.8867,-0.000000172379089,0.8867,0.9
0.8868,-0.000000171514209,0.8868,0.9
0.8869,-0.000000170649098,0.8869,0.9
0.887,-0.000000169783528,0.887,0.9
0.8871,-0.000000168917618,0.8871,0.9
0.8872,-0.000000168051418,0.8872,0.9
0.8873,-0.000000167184815,0.8873,0.9
0.8874,-0.000000166317836,0.8874,0.9
0.8875,-0.000000165450594,0.8875,0.9
0.8876,-0.000000164583147,0.8876,0.9
0.8877,-0.000000163715145,0.8877,0.9
0.8878,-0.000000162846936,0.8878,0.9
0.8879,-0.000000161978381,0.8879,0.9
0.888,-0.000000161109478,0.888,0.9
0.8881,-0.000000160240225,0.8881,0.9
0.8882,-0.000000159370641,0.8882,0.9
0.8883,-0.000000158500837,0.8883,0.9
0.8884,-0.000000157630685,0.8884,0.9
0.8885,-0.000000156760079,0.8885,0.9
0.8886,-0.000000155889401,0.8886,0.9
0.8887,-0.000000155018132,0.8887,0.9
0.8888,-0.000000154146772,0.8888,0.9
0.8889,-0.000000153275005,0.8889,0.9
0.889,-0.000000152403079,0.889,0.9
0.8891,-0.000000151530722,0.8891,0.9
0.8892,-0.000000150658032,0.8892,0.9
0.8893,-0.000000149785162,0.8893,0.9
0.8894,-0.000000148911926,0.8894,0.9
0.8895,-0.000000148038483,0.8895,0.9
0.8896,-0.000000147164652,0.8896,0.9
0.8897,-0.000000146290592,0.8897,0.9
0.8898,-0.000000145416228,0.8898,0.9
0.8899,-0.000000144541639,0.8899,0.9
0.89,-0.000000143666716,0.89,0.9
0.8901,-0.000000142791583,0.8901,0.9
0.8902,-0.000000141916097,0.8902,0.9
0.8903,-0.000000141040269,0.8903,0.9
0.8904,-0.000000140164291,0.8904,0.9
0.8905,-0.000000139288076,0.8905,0.9
0.8906,-0.000000138411467,0.8906,0.9
0.8907,-0.000000137534736,0.8907,0.9
0.8908,-0.000000136657706,0.8908,0.9
0.8909,-0.000000135780333,0.8909,0.9
0.891,-0.000000134902802,0.891,0.9
0.8911,-0.00000013402496,0.8911,0.9
0.8912,-0.000000133146942,0.8912,0.9
0.8913,-0.00000013226871,0.8913,0.9
0.8914,-0.000000131390102,0.8914,0.9
0.8915,-0.000000130511362,0.8915,0.9
0.8916,-0.000000129632262,0.8916,0.9
0.8917,-0.000000128752982,0.8917,0.9
0.8918,-0.000000127873543,0.8918,0.9
0.8919,-0.000000126993749,0.8919,0.9
0.892,-0.000000126113735,0.892,0.9
0.8921,-0.000000125233594,0.8921,0.9
0.8922,-0.00000012435318,0.8922,0.9
0.8923,-0.000000123472553,0.8923,0.9
0.8924,-0.000000122591691,0.8924,0.9
0.8925,-0.000000121710645,0.8925,0.9
0.8926,-0.000000120829252,0.8926,0.9
0.8927,-0.000000119947813,0.8927,0.9
0.8928,-0.000000119066211,0.8928,0.9
0.8929,-0.000000118184159,0.8929,0.9
0.893,-0.000000117302042,0.893,0.9
0.8931,-0.000000116419738,0.8931,0.9
0.8932,-0.000000115537144,0.8932,0.9
0.8933,-0.00000011465459,0.8933,0.9
0.8934,-0.000000113771602,0.8934,0.9
0.8935,-0.000000112888511,0.8935,0.9
0.8936,-0.000000112005246,0.8936,0.9
0.8937,-0.000000111121665,0.8937,0.9
0.8938,-0.000000110237984,0.8938,0.9
0.8939,-0.000000109354204,0.8939,0.9
0.894,-0.000000108470049,0.894,0.9
0.8941,-0.000000107585848,0.8941,0.9
0.8942,-0.000000106701579,0.8942,0.9
0.8943,-0.000000105816939,0.8943,0.9
0.8944,-0.000000104932239,0.8944,0.9
0.8945,-0.00000010404732,0.8945,0.9
0.8946,-0.000000103162296,0.8946,0.9
0.8947,-0.000000102277136,0.8947,0.9
0.8948,-0.000000101391645,0.8948,0.9
0.8949,-0.00000010050616,0.8949,0.9
0.895,-0.000000099620511,0.895,0.9
0.8951,-0.000000098734553,0.8951,0.9
0.8952,-0.0000000978484955,0.8952,0.9
0.8953,-0.0000000969624541,0.8953,0.9
0.8954,-0.0000000960761728,0.8954,0.9
0.8955,-0.0000000951896695,0.8955,0.9
0.8956,-0.000000094303136,0.8956,0.9
0.8957,-0.000000093416439,0.8957,0.9
0.8958,-0.0000000925296089,0.8958,0.9
0.8959,-0.0000000916426401,0.8959,0.9
0.896,-0.0000000907555258,0.896,0.9
0.8961,-0.0000000898683137,0.8961,0.9
0.8962,-0.0000000889808422,0.8962,0.9
0.8963,-0.0000000880934596,0.8963,0.9
0.8964,-0.0000000872059349,0.8964,0.9
0.8965,-0.0000000863180745,0.8965,0.9
0.8966,-0.0000000854302993,0.8966,0.9
0.8967,-0.0000000845423838,0.8967,0.9
0.8968,-0.0000000836543048,0.8968,0.9
0.8969,-0.0000000827662632,0.8969,0.9
0.897,-0.0000000818779338,0.897,0.9
0.8971,-0.0000000809895013,0.8971,0.9
0.8972,-0.0000000801010298,0.8972,0.9
0.8973,-0.0000000792124872,0.8973,0.9
0.8974,-0.0000000783238114,0.8974,0.9
0.8975,-0.0000000774351072,0.8975,0.9
0.8976,-0.0000000765462449,0.8976,0.9
0.8977,-0.0000000756573044,0.8977,0.9
0.8978,-0.0000000747683586,0.8978,0.9
0.8979,-0.0000000738792725,0.8979,0.9
0.898,-0.0000000729900798,0.898,0.9
0.8981,-0.0000000721008035,0.8981,0.9
0.8982,-0.0000000712115238,0.8982,0.9
0.8983,-0.0000000703222014,0.8983,0.9
0.8984,-0.0000000694327404,0.8984,0.9
0.8985,-0.0000000685431711,0.8985,0.9
0.8986,-0.0000000676536942,0.8986,0.9
0.8987,-0.0000000667639277,0.8987,0.9
0.8988,-0.000000065874298,0.8988,0.9
0.8989,-0.0000000649844374,0.8989,0.9
0.899,-0.0000000640947029,0.899,0.9
0.8991,-0.0000000632048405,0.8991,0.9
0.8992,-0.0000000623149496,0.8992,0.9
0.8993,-0.0000000614248439,0.8993,0.9
0.8994,-0.0000000605349868,0.8994,0.9
0.8995,-0.000000059644897,0.8995,0.9
0.8996,-0.0000000587547238,0.8996,0.9
0.8997,-0.0000000578647299,0.8997,0.9
0.8998,-0.0000000569744874,0.8998,0.9
0.8999,-0.0000000560843514,0.8999,0.9
0.9,-0.0000000551941675,0.9,0.9
0.9001,-0.0000000543038805,0.9001,0.9
0.9002,-0.000000053413677,0.9002,0.9
0.9003,-0.0000000525234238,0.9003,0.9
0.9004,-0.0000000516330445,0.9004,0.9
0.9005,-0.0000000507428819,0.9005,0.9
0.9006,-0.0000000498524386,0.9006,0.9
0.9007,-0.000000048962141,0.9007,0.9
0.9008,-0.000000048071831,0.9008,0.9
0.9009,-0.0000000471814783,0.9009,0.9
0.901,-0.0000000462911345,0.901,0.9
0.9011,-0.0000000454007001,0.9011,0.9
0.9012,-0.0000000445104558,0.9012,0.9
0.9013,-0.0000000436201724,0.9013,0.9
0.9014,-0.0000000427298446,0.9014,0.9
0.9015,-0.0000000418394954,0.9015,0.9
0.9016,-0.0000000409492138,0.9016,0.9
0.9017,-0.0000000400589677,0.9017,0.9
0.9018,-0.0000000391686346,0.9018,0.9
0.9019,-0.0000000382784258,0.9019,0.9
0.902,-0.0000000373881957,0.902,0.9
0.9021,-0.0000000364980561,0.9021,0.9
0.9022,-0.0000000356078704,0.9022,0.9
0.9023,-0.0000000347176776,0.9023,0.9
0.9024,-0.0000000338276269,0.9024,0.9
0.9025,-0.0000000329375105,0.9025,0.9
0.9026,-0.0000000320474278,0.9026,0.9
0.9027,-0.0000000311574944,0.9027,0.9
0.9028,-0.0000000302675165,0.9028,0.9
0.9029,-0.0000000293776861,0.9029,0.9
0.903,-0.0000000284878698,0.903,0.9
0.9031,-0.000000027598043,0.9031,0.9
0.9032,-0.0000000267083404,0.9032,0.9
0.9033,-0.0000000258186397,0.9033,0.9
0.9034,-0.0000000249290437,0.9034,0.9
0.9035,-0.0000000240394993,0.9035,0.9
0.9036,-0.0000000231500117,0.9036,0.9
0.9037,-0.0000000222604584,0.9037,0.9
0.9038,-0.000000021371088,0.9038,0.9
0.9039,-0.0000000204818953,0.9039,0.9
0.904,-0.000000019592667,0.904,0.9
0.9041,-0.0000000187035543,0.9041,0.9
0.9042,-0.0000000178143935,0.9042,0.9
0.9043,-0.0000000169255099,0.9043,0.9
0.9044,-0.0000000160365552,0.9044,0.9
0.9045,-0.0000000151478083,0.9045,0.9
0.9046,-0.0000000142590899,0.9046,0.9
0.9047,-0.0000000133704958,0.9047,0.9
0.9048,-0.0000000124818964,0.9048,0.9
0.9049,-0.0000000115934586,0.9049,0.9
0.905,-0.0000000107051772,0.905,0.9
0.9051,-9.81698811E-09,0.9051,0.9
0.9052,-8.92878838E-09,0.9052,0.9
0.9053,-0.0000000080408924,0.9053,0.9
0.9054,-7.15297155E-09,0.9054,0.9
0.9055,-6.26517505E-09,0.9055,0.9
0.9056,-5.37755085E-09,0.9056,0.9
0.9057,-4.48991067E-09,0.9057,0.9
0.9058,-3.60248009E-09,0.9058,0.9
0.9059,-2.71515077E-09,0.9059,0.9
0.906,-1.82796889E-09,0.906,0.9
0.9061,-9.40966416E-10,0.9061,0.9
0.9062,-5.40101297E-11,0.9062,0.9
0.9063,8.32821812E-10,0.9063,0.9
0.9064,1.71947256E-09,0.9064,0.9
0.9065,2.60591015E-09,0.9065,0.9
0.9066,3.49232465E-09,0.9066,0.9
0.9067,4.37858638E-09,0.9067,0.9
0.9068,5.26468469E-09,0.9068,0.9
0.9069,6.15055562E-09,0.9069,0.9
0.907,7.03646741E-09,0.907,0.9
0.9071,7.92203991E-09,0.9071,0.9
0.9072,8.80751294E-09,0.9072,0.9
0.9073,0.0000000096929007,0.9073,0.9
0.9074,0.0000000105780877,0.9074,0.9
0.9075,0.0000000114630332,0.9075,0.9
0.9076,0.0000000123478454,0.9076,0.9
0.9077,0.0000000132325049,0.9077,0.9
0.9078,0.0000000141169707,0.9078,0.9
0.9079,0.0000000150012784,0.9079,0.9
0.908,0.0000000158854938,0.908,0.9
0.9081,0.0000000167694694,0.9081,0.9
0.9082,0.000000017653214,0.9082,0.9
0.9083,0.0000000185369089,0.9083,0.9
0.9084,0.000000019420197,0.9084,0.9
0.9085,0.0000000203035242,0.9085,0.9
0.9086,0.0000000211864712,0.9086,0.9
0.9087,0.0000000220693774,0.9087,0.9
0.9088,0.000000022952058,0.9088,0.9
0.9089,0.0000000238344757,0.9089,0.9
0.909,0.0000000247167442,0.909,0.9
0.9091,0.0000000255988724,0.9091,0.9
0.9092,0.0000000264806843,0.9092,0.9
0.9093,0.0000000273622582,0.9093,0.9
0.9094,0.0000000282437256,0.9094,0.9
0.9095,0.0000000291249371,0.9095,0.9
0.9096,0.0000000300059124,0.9096,0.9
0.9097,0.0000000308867136,0.9097,0.9
0.9098,0.0000000317673035,0.9098,0.9
0.9099,0.0000000326476322,0.9099,0.9
0.91,0.0000000335277122,0.91,0.9
0.9101,0.0000000344075985,0.9101,0.9
0.9102,0.0000000352873002,0.9102,0.9
0.9103,0.0000000361667176,0.9103,0.9
0.9104,0.0000000370458046,0.9104,0.9
0.9105,0.0000000379248242,0.9105,0.9
0.9106,0.0000000388035541,0.9106,0.9
0.9107,0.0000000396819253,0.9107,0.9
0.9108,0.0000000405602947,0.9108,0.9
0.9109,0.0000000414382058,0.9109,0.9
0.911,0.000000042315893,0.911,0.9
0.9111,0.0000000431934097,0.9111,0.9
0.9112,0.0000000440705605,0.9112,0.9
0.9113,0.0000000449475799,0.9113,0.9
0.9114,0.0000000458243345,0.9114,0.9
0.9115,0.0000000467007233,0.9115,0.9
0.9116,0.0000000475769699,0.9116,0.9
0.9117,0.0000000484528293,0.9117,0.9
0.9118,0.000000049328472,0.9118,0.9
0.9119,0.000000050203834,0.9119,0.9
0.912,0.0000000510789135,0.912,0.9
0.9121,0.0000000519537338,0.9121,0.9
0.9122,0.0000000528282875,0.9122,0.9
0.9123,0.0000000537025784,0.9123,0.9
0.9124,0.0000000545764536,0.9124,0.9
0.9125,0.0000000554502506,0.9125,0.9
0.9126,0.000000056323584,0.9126,0.9
0.9127,0.0000000571966972,0.9127,0.9
0.9128,0.0000000580695065,0.9128,0.9
0.9129,0.0000000589421401,0.9129,0.9
0.913,0.0000000598143242,0.913,0.9
0.9131,0.000000060686272,0.9131,0.9
0.9132,0.0000000615578468,0.9132,0.9
0.9133,0.0000000624291427,0.9133,0.9
0.9134,0.0000000633001918,0.9134,0.9
0.9135,0.0000000641709246,0.9135,0.9
0.9136,0.0000000650413252,0.9136,0.9
0.9137,0.0000000659115056,0.9137,0.9
0.9138,0.0000000667811904,0.9138,0.9
0.9139,0.000000067650582,0.9139,0.9
0.914,0.0000000685197588,0.914,0.9
0.9141,0.000000069388653,0.9141,0.9
0.9142,0.0000000702570233,0.9142,0.9
0.9143,0.0000000711251928,0.9143,0.9
0.9144,0.0000000719930728,0.9144,0.9
0.9145,0.0000000728605354,0.9145,0.9
0.9146,0.0000000737277119,0.9146,0.9
0.9147,0.0000000745944586,0.9147,0.9
0.9148,0.0000000754608855,0.9148,0.9
0.9149,0.00000007632711,0.9149,0.9
0.915,0.0000000771928086,0.915,0.9
0.9151,0.0000000780583793,0.9151,0.9
0.9152,0.000000078923442,0.9152,0.9
0.9153,0.0000000797881441,0.9153,0.9
0.9154,0.0000000806525069,0.9154,0.9
0.9155,0.0000000815166299,0.9155,0.9
0.9156,0.0000000823802822,0.9156,0.9
0.9157,0.0000000832435099,0.9157,0.9
0.9158,0.0000000841064729,0.9158,0.9
0.9159,0.0000000849690149,0.9159,0.9
0.916,0.0000000858313349,0.916,0.9
0.9161,0.0000000866931558,0.9161,0.9
0.9162,0.0000000875546107,0.9162,0.9
0.9163,0.0000000884156854,0.9163,0.9
0.9164,0.0000000892765009,0.9164,0.9
0.9165,0.0000000901368526,0.9165,0.9
0.9166,0.0000000909968527,0.9166,0.9
0.9167,0.0000000918564229,0.9167,0.9
0.9168,0.0000000927155686,0.9168,0.9
0.9169,0.000000093574382,0.9169,0.9
0.917,0.0000000944328562,0.917,0.9
0.9171,0.0000000952908987,0.9171,0.9
0.9172,0.0000000961485558,0.9172,0.9
0.9173,0.0000000970057652,0.9173,0.9
0.9174,0.0000000978626442,0.9174,0.9
0.9175,0.0000000987191253,0.9175,0.9
0.9176,0.0000000995750646,0.9176,0.9
0.9177,0.000000100430707,0.9177,0.9
0.9178,0.000000101285959,0.9178,0.9
0.9179,0.000000102140726,0.9179,0.9
0.918,0.000000102995227,0.918,0.9
0.9181,0.00000010384924,0.9181,0.9
0.9182,0.000000104702778,0.9182,0.9
0.9183,0.00000010555596,0.9183,0.9
0.9184,0.000000106408651,0.9184,0.9
0.9185,0.000000107260938,0.9185,0.9
0.9186,0.000000108112788,0.9186,0.9
0.9187,0.000000108964382,0.9187,0.9
0.9188,0.000000109815494,0.9188,0.9
0.9189,0.000000110666015,0.9189,0.9
0.919,0.000000111516279,0.919,0.9
0.9191,0.000000112365843,0.9191,0.9
0.9192,0.000000113215274,0.9192,0.9
0.9193,0.000000114064154,0.9193,0.9
0.9194,0.000000114912609,0.9194,0.9
0.9195,0.000000115760471,0.9195,0.9
0.9196,0.000000116607936,0.9196,0.9
0.9197,0.000000117455086,0.9197,0.9
0.9198,0.000000118301744,0.9198,0.9
0.9199,0.000000119147952,0.9199,0.9
0.92,0.00000011999378,0.92,0.9
0.9201,0.000000120838983,0.9201,0.9
0.9202,0.000000121683758,0.9202,0.9
0.9203,0.000000122528201,0.9203,0.9
0.9204,0.000000123372141,0.9204,0.9
0.9205,0.000000124215399,0.9205,0.9
0.9206,0.000000125058412,0.9206,0.9
0.9207,0.000000125900934,0.9207,0.9
0.9208,0.000000126742982,0.9208,0.9
0.9209,0.000000127584469,0.9209,0.9
0.921,0.000000128425539,0.921,0.9
0.9211,0.000000129266152,0.9211,0.9
0.9212,0.000000130106372,0.9212,0.9
0.9213,0.000000130945853,0.9213,0.9
0.9214,0.00000013178502,0.9214,0.9
0.9215,0.000000132623661,0.9215,0.9
0.9216,0.000000133461921,0.9216,0.9
0.9217,0.000000134299619,0.9217,0.9
0.9218,0.000000135136869,0.9218,0.9
0.9219,0.000000135973444,0.9219,0.9
0.922,0.000000136809764,0.922,0.9
0.9221,0.000000137645468,0.9221,0.9
0.9222,0.000000138480601,0.9222,0.9
0.9223,0.000000139315315,0.9223,0.9
0.9224,0.000000140149613,0.9224,0.9
0.9225,0.000000140983314,0.9225,0.9
0.9226,0.000000141816443,0.9226,0.9
0.9227,0.000000142649133,0.9227,0.9
0.9228,0.000000143481373,0.9228,0.9
0.9229,0.000000144312997,0.9229,0.9
0.923,0.000000145144181,0.923,0.9
0.9231,0.000000145974909,0.9231,0.9
0.9232,0.000000146804995,0.9232,0.9
0.9233,0.000000147634506,0.9233,0.9
0.9234,0.000000148463592,0.9234,0.9
0.9235,0.000000149292063,0.9235,0.9
0.9236,0.000000150120201,0.9236,0.9
0.9237,0.000000150947693,0.9237,0.9
0.9238,0.000000151774577,0.9238,0.9
0.9239,0.000000152601048,0.9239,0.9
0.924,0.000000153426964,0.924,0.9
0.9241,0.00000015425244,0.9241,0.9
0.9242,0.000000155077128,0.9242,0.9
0.9243,0.00000015590139,0.9243,0.9
0.9244,0.000000156725148,0.9244,0.9
0.9245,0.000000157548373,0.9245,0.9
0.9246,0.000000158370964,0.9246,0.9
0.9247,0.000000159193101,0.9247,0.9
0.9248,0.00000016001465,0.9248,0.9
0.9249,0.000000160835668,0.9249,0.9
0.925,0.000000161656105,0.925,0.9
0.9251,0.000000162475958,0.9251,0.9
0.9252,0.000000163295329,0.9252,0.9
0.9253,0.000000164114155,0.9253,0.9
0.9254,0.000000164932327,0.9254,0.9
0.9255,0.000000165750031,0.9255,0.9
0.9256,0.000000166567062,0.9256,0.9
0.9257,0.000000167383574,0.9257,0.9
0.9258,0.000000168199541,0.9258,0.9
0.9259,0.000000169015077,0.9259,0.9
0.926,0.000000169829764,0.926,0.9
0.9261,0.00000017064408,0.9261,0.9
0.9262,0.000000171457739,0.9262,0.9
0.9263,0.000000172270839,0.9263,0.9
0.9264,0.000000173083345,0.9264,0.9
0.9265,0.000000173895341,0.9265,0.9
0.9266,0.00000017470675,0.9266,0.9
0.9267,0.000000175517522,0.9267,0.9
0.9268,0.000000176327683,0.9268,0.9
0.9269,0.000000177137217,0.9269,0.9
0.927,0.000000177946236,0.927,0.9
0.9271,0.00000017875464,0.9271,0.9
0.9272,0.000000179562527,0.9272,0.9
0.9273,0.000000180369728,0.9273,0.9
0.9274,0.000000181176368,0.9274,0.9
0.9275,0.000000181982372,0.9275,0.9
0.9276,0.000000182787897,0.9276,0.9
0.9277,0.000000183592707,0.9277,0.9
0.9278,0.000000184396972,0.9278,0.9
0.9279,0.000000185200609,0.9279,0.9
0.928,0.000000186003696,0.928,0.9
0.9281,0.000000186805991,0.9281,0.9
0.9282,0.000000187607935,0.9282,0.9
0.9283,0.000000188409146,0.9283,0.9
0.9284,0.000000189209636,0.9284,0.9
0.9285,0.000000190009683,0.9285,0.9
0.9286,0.000000190809047,0.9286,0.9
0.9287,0.000000191607757,0.9287,0.9
0.9288,0.000000192405921,0.9288,0.9
0.9289,0.000000193203382,0.9289,0.9
0.929,0.000000194000355,0.929,0.9
0.9291,0.00000019479662,0.9291,0.9
0.9292,0.000000195592193,0.9292,0.9
0.9293,0.000000196387184,0.9293,0.9
0.9294,0.00000019718156,0.9294,0.9
0.9295,0.000000197975334,0.9295,0.9
0.9296,0.000000198768518,0.9296,0.9
0.9297,0.000000199560985,0.9297,0.9
0.9298,0.000000200352781,0.9298,0.9
0.9299,0.000000201144031,0.9299,0.9
0.93,0.000000201934625,0.93,0.9
0.9301,0.000000202724557,0.9301,0.9
0.9302,0.00000020351391,0.9302,0.9
0.9303,0.000000204302493,0.9303,0.9
0.9304,0.000000205090481,0.9304,0.9
0.9305,0.000000205877859,0.9305,0.9
0.9306,0.000000206664618,0.9306,0.9
0.9307,0.000000207450665,0.9307,0.9
0.9308,0.000000208236042,0.9308,0.9
0.9309,0.000000209020792,0.9309,0.9
0.931,0.000000209804899,0.931,0.9
0.9311,0.000000210588396,0.9311,0.9
0.9312,0.000000211371127,0.9312,0.9
0.9313,0.000000212153408,0.9313,0.9
0.9314,0.00000021293485,0.9314,0.9
0.9315,0.000000213715587,0.9315,0.9
0.9316,0.000000214495826,0.9316,0.9
0.9317,0.000000215275348,0.9317,0.9
0.9318,0.000000216054143,0.9318,0.9
0.9319,0.000000216832246,0.9319,0.9
0.932,0.00000021760976,0.932,0.9
0.9321,0.000000218386619,0.9321,0.9
0.9322,0.000000219162743,0.9322,0.9
0.9323,0.000000219938219,0.9323,0.9
0.9324,0.000000220712957,0.9324,0.9
0.9325,0.000000221487147,0.9325,0.9
0.9326,0.000000222260544,0.9326,0.9
0.9327,0.000000223033332,0.9327,0.9
0.9328,0.000000223805591,0.9328,0.9
0.9329,0.000000224576953,0.9329,0.9
0.933,0.000000225347657,0.933,0.9
0.9331,0.000000226117631,0.9331,0.9
0.9332,0.000000226887046,0.9332,0.9
0.9333,0.000000227655667,0.9333,0.9
0.9334,0.000000228423703,0.9334,0.9
0.9335,0.000000229191055,0.9335,0.9
0.9336,0.000000229957704,0.9336,0.9
0.9337,0.000000230723639,0.9337,0.9
0.9338,0.000000231488775,0.9338,0.9
0.9339,0.000000232253271,0.9339,0.9
0.934,0.000000233017186,0.934,0.9
0.9341,0.000000233780259,0.9341,0.9
0.9342,0.000000234542778,0.9342,0.9
0.9343,0.000000235304489,0.9343,0.9
0.9344,0.000000236065503,0.9344,0.9
0.9345,0.000000236825848,0.9345,0.9
0.9346,0.000000237585528,0.9346,0.9
0.9347,0.000000238344489,0.9347,0.9
0.9348,0.000000239102684,0.9348,0.9
0.9349,0.000000239860157,0.9349,0.9
0.935,0.000000240616895,0.935,0.9
0.9351,0.000000241373066,0.9351,0.9
0.9352,0.000000242128532,0.9352,0.9
0.9353,0.000000242883054,0.9353,0.9
0.9354,0.000000243637107,0.9354,0.9
0.9355,0.000000244390399,0.9355,0.9
0.9356,0.000000245142951,0.9356,0.9
0.9357,0.000000245894697,0.9357,0.9
0.9358,0.000000246645861,0.9358,0.9
0.9359,0.000000247396185,0.9359,0.9
0.936,0.00000024814582,0.936,0.9
0.9361,0.000000248894642,0.9361,0.9
0.9362,0.000000249642946,0.9362,0.9
0.9363,0.000000250390478,0.9363,0.9
0.9364,0.000000251137228,0.9364,0.9
0.9365,0.000000251883284,0.9365,0.9
0.9366,0.000000252628508,0.9366,0.9
0.9367,0.000000253373154,0.9367,0.9
0.9368,0.0000002541169,0.9368,0.9
0.9369,0.000000254860032,0.9369,0.9
0.937,0.000000255602508,0.937,0.9
0.9371,0.000000256344062,0.9371,0.9
0.9372,0.000000257084922,0.9372,0.9
0.9373,0.000000257825208,0.9373,0.9
0.9374,0.000000258564638,0.9374,0.9
0.9375,0.00000025930335,0.9375,0.9
0.9376,0.000000260041226,0.9376,0.9
0.9377,0.000000260778471,0.9377,0.9
0.9378,0.000000261514975,0.9378,0.9
0.9379,0.000000262250714,0.9379,0.9
0.938,0.000000262985729,0.938,0.9
0.9381,0.000000263719958,0.9381,0.9
0.9382,0.000000264453369,0.9382,0.9
0.9383,0.000000265186193,0.9383,0.9
0.9384,0.000000265918173,0.9384,0.9
0.9385,0.000000266649502,0.9385,0.9
0.9386,0.00000026737996,0.9386,0.9
0.9387,0.000000268109718,0.9387,0.9
0.9388,0.000000268838701,0.9388,0.9
0.9389,0.000000269567,0.9389,0.9
0.939,0.000000270294393,0.939,0.9
0.9391,0.000000271021287,0.9391,0.9
0.9392,0.000000271747197,0.9392,0.9
0.9393,0.00000027247258,0.9393,0.9
0.9394,0.00000027319683,0.9394,0.9
0.9395,0.000000273920715,0.9395,0.9
0.9396,0.000000274643513,0.9396,0.9
0.9397,0.000000275365808,0.9397,0.9
0.9398,0.000000276087258,0.9398,0.9
0.9399,0.000000276807857,0.9399,0.9
0.94,0.000000277527784,0.94,0.9
0.9401,0.000000278246908,0.9401,0.9
0.9402,0.000000278965283,0.9402,0.9
0.9403,0.000000279682927,0.9403,0.9
0.9404,0.000000280399757,0.9404,0.9
0.9405,0.000000281115701,0.9405,0.9
0.9406,0.000000281831211,0.9406,0.9
0.9407,0.000000282545622,0.9407,0.9
0.9408,0.000000283259473,0.9408,0.9
0.9409,0.000000283972414,0.9409,0.9
0.941,0.00000028468464,0.941,0.9
0.9411,0.000000285396062,0.9411,0.9
0.9412,0.000000286106765,0.9412,0.9
0.9413,0.000000286816565,0.9413,0.9
0.9414,0.000000287525701,0.9414,0.9
0.9415,0.000000288234125,0.9415,0.9
0.9416,0.000000288941681,0.9416,0.9
0.9417,0.000000289648362,0.9417,0.9
0.9418,0.000000290354327,0.9418,0.9
0.9419,0.000000291059656,0.9419,0.9
0.942,0.000000291763971,0.942,0.9
0.9421,0.000000292467726,0.9421,0.9
0.9422,0.000000293170512,0.9422,0.9
0.9423,0.000000293872601,0.9423,0.9
0.9424,0.000000294573965,0.9424,0.9
0.9425,0.000000295274518,0.9425,0.9
0.9426,0.000000295974173,0.9426,0.9
0.9427,0.000000296673122,0.9427,0.9
0.9428,0.000000297371217,0.9428,0.9
0.9429,0.000000298068693,0.9429,0.9
0.943,0.000000298765196,0.943,0.9
0.9431,0.00000029946095,0.9431,0.9
0.9432,0.000000300156007,0.9432,0.9
0.9433,0.000000300850251,0.9433,0.9
0.9434,0.000000301543562,0.9434,0.9
0.9435,0.000000302236213,0.9435,0.9
0.9436,0.000000302928058,0.9436,0.9
0.9437,0.000000303619101,0.9437,0.9
0.9438,0.000000304309321,0.9438,0.9
0.9439,0.000000304998792,0.9439,0.9
0.944,0.000000305687449,0.944,0.9
0.9441,0.000000306375235,0.9441,0.9
0.9442,0.000000307062251,0.9442,0.9
0.9443,0.000000307748518,0.9443,0.9
0.9444,0.000000308433906,0.9444,0.9
0.9445,0.00000030911864,0.9445,0.9
0.9446,0.000000309802518,0.9446,0.9
0.9447,0.000000310485397,0.9447,0.9
0.9448,0.000000311167691,0.9448,0.9
0.9449,0.000000311849199,0.9449,0.9
0.945,0.000000312529723,0.945,0.9
0.9451,0.000000313209577,0.9451,0.9
0.9452,0.000000313888687,0.9452,0.9
0.9453,0.000000314566908,0.9453,0.9
0.9454,0.000000315244154,0.9454,0.9
